,DATE_m,TAVG,temp_celsius,Month,ref_temp,Diff,STATION
234,198012,3.338709677419355,-15.922939068100357,12,-12.293752317389698,-3.6291867507106588,SODANKYLA LOKKA FI
235,198101,8.016129032258064,-13.324372759856637,1,-14.708388354398538,1.3840155945419017,SODANKYLA LOKKA FI
236,198102,3.392857142857143,-15.892857142857144,2,-14.13026099732089,-1.7625961455362535,SODANKYLA LOKKA FI
237,198103,2.806451612903226,-16.21863799283155,3,-9.546836026745478,-6.671801966086072,SODANKYLA LOKKA FI
238,198104,21.716666666666665,-5.712962962962965,4,-3.067089018843405,-2.64587394411956,SODANKYLA LOKKA FI
239,198105,38.11290322580645,3.3960573476702516,5,3.8892905697688795,-0.49323322209862797,SODANKYLA LOKKA FI
240,198106,45.86666666666667,7.703703703703706,6,10.392184557438794,-2.688480853735088,SODANKYLA LOKKA FI
241,198107,56.82258064516129,13.790322580645164,7,13.516478342749528,0.27384423789563606,SODANKYLA LOKKA FI
242,198108,50.04838709677419,10.026881720430108,8,10.975930045729823,-0.9490483252997155,SODANKYLA LOKKA FI
243,198109,41.38333333333333,5.212962962962962,9,5.771551724137931,-0.5585887611749687,SODANKYLA LOKKA FI
244,198110,33.08064516129032,0.6003584229390679,10,-0.8629959213941413,1.4633543443332093,SODANKYLA LOKKA FI
245,198111,17.933333333333334,-7.814814814814813,11,-7.512292464878672,-0.30252234993614113,SODANKYLA LOKKA FI
246,198112,-4.596774193548387,-20.331541218637994,12,-12.293752317389698,-8.037788901248296,SODANKYLA LOKKA FI
247,198201,-5.435483870967742,-20.79749103942652,1,-14.708388354398538,-6.089102685027983,SODANKYLA LOKKA FI
248,198202,13.446428571428571,-10.307539682539684,2,-14.13026099732089,3.822721314781207,SODANKYLA LOKKA FI
249,198203,18.483870967741936,-7.508960573476703,3,-9.546836026745478,2.037875453268775,SODANKYLA LOKKA FI
250,198204,27.333333333333332,-2.592592592592592,4,-3.067089018843405,0.4744964262508127,SODANKYLA LOKKA FI
251,198205,37.91935483870968,3.2885304659498202,5,3.8892905697688795,-0.6007601038190593,SODANKYLA LOKKA FI
252,198206,42.45,5.805555555555555,6,10.392184557438794,-4.586629001883239,SODANKYLA LOKKA FI
253,198207,56.483870967741936,13.602150537634408,7,13.516478342749528,0.08567219488488043,SODANKYLA LOKKA FI
254,198208,50.483870967741936,10.268817204301074,8,10.975930045729823,-0.7071128414287493,SODANKYLA LOKKA FI
255,198209,42.21666666666667,5.675925925925927,9,5.771551724137931,-0.09562579821200323,SODANKYLA LOKKA FI
256,198210,29.79032258064516,-1.2275985663082436,10,-0.8629959213941413,-0.3646026449141023,SODANKYLA LOKKA FI
257,198211,23.516666666666666,-4.712962962962963,11,-7.512292464878672,2.799329501915709,SODANKYLA LOKKA FI
258,198212,14.483870967741936,-9.731182795698926,12,-12.293752317389698,2.5625695216907722,SODANKYLA LOKKA FI
259,198301,10.838709677419354,-11.756272401433694,1,-14.708388354398538,2.952115952964844,SODANKYLA LOKKA FI
260,198302,6.75,-14.027777777777782,2,-14.13026099732089,0.10248321954310846,SODANKYLA LOKKA FI
261,198303,15.983870967741936,-8.897849462365595,3,-9.546836026745478,0.6489865643798822,SODANKYLA LOKKA FI
262,198304,32.18333333333333,0.10185185185185167,4,-3.067089018843405,3.1689408706952564,SODANKYLA LOKKA FI
263,198305,41.24193548387097,5.134408602150537,5,3.8892905697688795,1.2451180323816575,SODANKYLA LOKKA FI
264,198306,50.43333333333333,10.240740740740742,6,10.392184557438794,-0.15144381669805185,SODANKYLA LOKKA FI
265,198307,56.37096774193548,13.53942652329749,7,13.516478342749528,0.022948180547961883,SODANKYLA LOKKA FI
266,198308,49.29032258064516,9.605734767025087,8,10.975930045729823,-1.3701952787047365,SODANKYLA LOKKA FI
267,198309,45.6,7.555555555555556,9,5.771551724137931,1.7840038314176256,SODANKYLA LOKKA FI
268,198310,30.85483870967742,-0.6362007168458782,10,-0.8629959213941413,0.22679520454826307,SODANKYLA LOKKA FI
269,198311,2.45,-16.416666666666668,11,-7.512292464878672,-8.904374201787995,SODANKYLA LOKKA FI
270,198312,1.435483870967742,-16.98028673835125,12,-12.293752317389698,-4.686534420961552,SODANKYLA LOKKA FI
271,198401,6.032258064516129,-14.42652329749104,1,-14.708388354398538,0.28186505690749897,SODANKYLA LOKKA FI
272,198402,17.844827586206897,-7.863984674329502,2,-14.13026099732089,6.266276322991389,SODANKYLA LOKKA FI
273,198403,11.225806451612904,-11.54121863799283,3,-9.546836026745478,-1.994382611247353,SODANKYLA LOKKA FI
274,198404,28.416666666666668,-1.9907407407407411,4,-3.067089018843405,1.0763482781026636,SODANKYLA LOKKA FI
275,198405,44.564516129032256,6.980286738351255,5,3.8892905697688795,3.0909961685823757,SODANKYLA LOKKA FI
276,198406,51.233333333333334,10.685185185185187,6,10.392184557438794,0.2930006277463928,SODANKYLA LOKKA FI
277,198407,53.62903225806452,12.016129032258064,7,13.516478342749528,-1.5003493104914636,SODANKYLA LOKKA FI
278,198408,49.693548387096776,9.829749103942653,8,10.975930045729823,-1.1461809417871702,SODANKYLA LOKKA FI
279,198409,39.88333333333333,4.379629629629631,9,5.771551724137931,-1.3919220945083,SODANKYLA LOKKA FI
280,198410,30.129032258064516,-1.0394265232974909,10,-0.8629959213941413,-0.17643060190334958,SODANKYLA LOKKA FI
281,198411,14.016666666666667,-9.99074074074074,11,-7.512292464878672,-2.4784482758620685,SODANKYLA LOKKA FI
282,198412,18.387096774193548,-7.562724014336916,12,-12.293752317389698,4.731028303052782,SODANKYLA LOKKA FI
283,198501,-9.709677419354838,-23.17204301075269,1,-14.708388354398538,-8.463654656354153,SODANKYLA LOKKA FI
284,198502,-12.178571428571429,-24.54365079365079,2,-14.13026099732089,-10.4133897963299,SODANKYLA LOKKA FI
285,198503,18.225806451612904,-7.652329749103945,3,-9.546836026745478,1.8945062776415327,SODANKYLA LOKKA FI
286,198504,20.25,-6.527777777777778,4,-3.067089018843405,-3.460688758934373,SODANKYLA LOKKA FI
287,198505,34.75806451612903,1.5322580645161286,5,3.8892905697688795,-2.357032505252751,SODANKYLA LOKKA FI
288,198506,50.35,10.194444444444446,6,10.392184557438794,-0.19774011299434768,SODANKYLA LOKKA FI
289,198507,55.854838709677416,13.25268817204301,7,13.516478342749528,-0.26379017070651756,SODANKYLA LOKKA FI
290,198508,53.016129032258064,11.675627240143372,8,10.975930045729823,0.6996971944135488,SODANKYLA LOKKA FI
291,198509,42.68333333333333,5.935185185185186,9,5.771551724137931,0.1636334610472554,SODANKYLA LOKKA FI
292,198510,32.66129032258065,0.36738351254480317,10,-0.8629959213941413,1.2303794339389444,SODANKYLA LOKKA FI
293,198511,17.75,-7.916666666666666,11,-7.512292464878672,-0.4043742017879941,SODANKYLA LOKKA FI
294,198512,-6.5,-21.388888888888886,12,-12.293752317389698,-9.095136571499188,SODANKYLA LOKKA FI
295,198601,-1.0483870967741935,-18.36021505376344,1,-14.708388354398538,-3.651826699364902,SODANKYLA LOKKA FI
296,198602,1.8035714285714286,-16.775793650793652,2,-14.13026099732089,-2.6455326534727615,SODANKYLA LOKKA FI
297,198603,23.596774193548388,-4.6684587813620055,3,-9.546836026745478,4.878377245383472,SODANKYLA LOKKA FI
298,198604,23.483333333333334,-4.731481481481484,4,-3.067089018843405,-1.6643924626380788,SODANKYLA LOKKA FI
299,198605,39.83870967741935,4.35483870967742,5,3.8892905697688795,0.4655481399085404,SODANKYLA LOKKA FI
300,198606,55.9,13.277777777777777,6,10.392184557438794,2.8855932203389827,SODANKYLA LOKKA FI
301,198607,55.03225806451613,12.795698924731184,7,13.516478342749528,-0.7207794180183438,SODANKYLA LOKKA FI
302,198608,48.096774193548384,8.942652329749102,8,10.975930045729823,-2.033277715980722,SODANKYLA LOKKA FI
303,198609,36.65,2.583333333333335,9,5.771551724137931,-3.188218390804596,SODANKYLA LOKKA FI
304,198610,32.79032258064516,0.4390681003584228,10,-0.8629959213941413,1.302064021752564,SODANKYLA LOKKA FI
305,198611,24.816666666666666,-3.990740740740741,11,-7.512292464878672,3.521551724137931,SODANKYLA LOKKA FI
306,198612,-5.741935483870968,-20.967741935483872,12,-12.293752317389698,-8.673989618094174,SODANKYLA LOKKA FI
307,198701,-9.225806451612904,-22.903225806451616,1,-14.708388354398538,-8.194837452053077,SODANKYLA LOKKA FI
308,198702,0.8928571428571429,-17.28174603174603,2,-14.13026099732089,-3.151485034425141,SODANKYLA LOKKA FI
309,198703,12.016129032258064,-11.102150537634412,3,-9.546836026745478,-1.555314510888934,SODANKYLA LOKKA FI
310,198704,23.266666666666666,-4.851851851851852,4,-3.067089018843405,-1.7847628330084473,SODANKYLA LOKKA FI
311,198705,37.693548387096776,3.163082437275986,5,3.8892905697688795,-0.7262081324928937,SODANKYLA LOKKA FI
312,198706,50.016666666666666,10.00925925925926,6,10.392184557438794,-0.3829252981795346,SODANKYLA LOKKA FI
313,198707,52.225806451612904,11.236559139784948,7,13.516478342749528,-2.27991920296458,SODANKYLA LOKKA FI
314,198708,47.46774193548387,8.593189964157707,8,10.975930045729823,-2.3827400815721163,SODANKYLA LOKKA FI
315,198709,42.4,5.7777777777777795,9,5.771551724137931,0.00622605363984885,SODANKYLA LOKKA FI
316,198710,40.854838709677416,4.919354838709676,10,-0.8629959213941413,5.782350760103817,SODANKYLA LOKKA FI
317,198711,15.4,-9.222222222222223,11,-7.512292464878672,-1.7099297573435512,SODANKYLA LOKKA FI
318,198712,1.3064516129032258,-17.051971326164875,12,-12.293752317389698,-4.758219008775177,SODANKYLA LOKKA FI
319,198801,7.548387096774194,-13.584229390681005,1,-14.708388354398538,1.1241589637175338,SODANKYLA LOKKA FI
320,198802,7.120689655172414,-13.821839080459773,2,-14.13026099732089,0.30842191686111775,SODANKYLA LOKKA FI
321,198803,16.29032258064516,-8.727598566308243,3,-9.546836026745478,0.8192374604372343,SODANKYLA LOKKA FI
322,198804,21.05,-6.083333333333334,4,-3.067089018843405,-3.016244314489929,SODANKYLA LOKKA FI
323,198805,38.62903225806452,3.682795698924732,5,3.8892905697688795,-0.20649487084414764,SODANKYLA LOKKA FI
324,198806,53.36666666666667,11.87037037037037,6,10.392184557438794,1.4781858129315761,SODANKYLA LOKKA FI
325,198807,59.725806451612904,15.403225806451617,7,13.516478342749528,1.8867474637020898,SODANKYLA LOKKA FI
326,198808,52.016129032258064,11.120071684587812,8,10.975930045729823,0.14414163885798814,SODANKYLA LOKKA FI
327,198809,44.31666666666667,6.842592592592592,9,5.771551724137931,1.071040868454661,SODANKYLA LOKKA FI
328,198810,30.43548387096774,-0.8691756272401435,10,-0.8629959213941413,-0.006179705846002248,SODANKYLA LOKKA FI
329,198811,8.783333333333333,-12.898148148148147,11,-7.512292464878672,-5.385855683269475,SODANKYLA LOKKA FI
330,198812,1.2096774193548387,-17.105734767025087,12,-12.293752317389698,-4.811982449635389,SODANKYLA LOKKA FI
331,198901,13.048387096774194,-10.52867383512545,1,-14.708388354398538,4.179714519273089,SODANKYLA LOKKA FI
332,198902,14.0,-10.000000000000002,2,-14.13026099732089,4.130260997320889,SODANKYLA LOKKA FI
333,198903,25.580645161290324,-3.566308243727599,3,-9.546836026745478,5.9805277830178785,SODANKYLA LOKKA FI
334,198904,32.71666666666667,0.3981481481481478,4,-3.067089018843405,3.4652371669915527,SODANKYLA LOKKA FI
335,198905,43.016129032258064,6.120071684587814,5,3.8892905697688795,2.2307811148189347,SODANKYLA LOKKA FI
336,198906,53.85,12.13888888888889,6,10.392184557438794,1.7467043314500952,SODANKYLA LOKKA FI
337,198907,55.306451612903224,12.948028673835124,7,13.516478342749528,-0.5684496689144041,SODANKYLA LOKKA FI
338,198908,52.29032258064516,11.272401433691757,8,10.975930045729823,0.2964713879619332,SODANKYLA LOKKA FI
339,198909,43.03333333333333,6.129629629629631,9,5.771551724137931,0.35807790549170004,SODANKYLA LOKKA FI
340,198910,29.403225806451612,-1.4426523297491038,10,-0.8629959213941413,-0.5796564083549626,SODANKYLA LOKKA FI
341,198911,23.2,-4.888888888888889,11,-7.512292464878672,2.6234035759897827,SODANKYLA LOKKA FI
342,198912,8.483870967741936,-13.064516129032258,12,-12.293752317389698,-0.7707638116425599,SODANKYLA LOKKA FI
343,199001,1.8387096774193548,-16.75627240143369,1,-14.708388354398538,-2.0478840470351525,SODANKYLA LOKKA FI
344,199002,24.696428571428573,-4.057539682539682,2,-14.13026099732089,10.072721314781209,SODANKYLA LOKKA FI
345,199003,17.548387096774192,-8.028673835125447,3,-9.546836026745478,1.5181621916200303,SODANKYLA LOKKA FI
346,199004,30.316666666666666,-0.9351851851851859,4,-3.067089018843405,2.131903833658219,SODANKYLA LOKKA FI
347,199005,38.03225806451613,3.3512544802867383,5,3.8892905697688795,-0.5380360894821412,SODANKYLA LOKKA FI
348,199006,49.56666666666667,9.759259259259261,6,10.392184557438794,-0.6329252981795328,SODANKYLA LOKKA FI
349,199007,56.41935483870968,13.566308243727596,7,13.516478342749528,0.049829900978068054,SODANKYLA LOKKA FI
350,199008,52.403225806451616,11.335125448028673,8,10.975930045729823,0.35919540229884994,SODANKYLA LOKKA FI
351,199009,40.43333333333333,4.685185185185184,9,5.771551724137931,-1.0863665389527464,SODANKYLA LOKKA FI
352,199010,31.14516129032258,-0.47491039426523296,10,-0.8629959213941413,0.3880855271289083,SODANKYLA LOKKA FI
353,199011,12.85,-10.638888888888888,11,-7.512292464878672,-3.1265964240102155,SODANKYLA LOKKA FI
354,199012,18.483870967741936,-7.508960573476705,12,-12.293752317389698,4.784791743912993,SODANKYLA LOKKA FI
355,199101,8.129032258064516,-13.261648745519715,1,-14.708388354398538,1.4467396088788238,SODANKYLA LOKKA FI
356,199102,2.5892857142857144,-16.339285714285715,2,-14.13026099732089,-2.2090247169648247,SODANKYLA LOKKA FI
357,199103,12.225806451612904,-10.985663082437279,3,-9.546836026745478,-1.4388270556918012,SODANKYLA LOKKA FI
358,199104,28.05,-2.194444444444444,4,-3.067089018843405,0.8726445743989606,SODANKYLA LOKKA FI
359,199105,35.79032258064516,2.1057347670250897,5,3.8892905697688795,-1.7835558027437899,SODANKYLA LOKKA FI
360,199106,49.75,9.86111111111111,6,10.392184557438794,-0.5310734463276834,SODANKYLA LOKKA FI
361,199107,55.806451612903224,13.225806451612904,7,13.516478342749528,-0.29067189113662373,SODANKYLA LOKKA FI
362,199108,53.354838709677416,11.86379928315412,8,10.975930045729823,0.8878692374242974,SODANKYLA LOKKA FI
363,199109,39.483333333333334,4.157407407407407,9,5.771551724137931,-1.6141443167305232,SODANKYLA LOKKA FI
364,199110,32.58064516129032,0.3225806451612902,10,-0.8629959213941413,1.1855765665554314,SODANKYLA LOKKA FI
365,199111,24.35,-4.249999999999999,11,-7.512292464878672,3.262292464878673,SODANKYLA LOKKA FI
366,199112,13.741935483870968,-10.14336917562724,12,-12.293752317389698,2.1503831417624575,SODANKYLA LOKKA FI
367,199201,14.951612903225806,-9.471326164874547,1,-14.708388354398538,5.237062189523991,SODANKYLA LOKKA FI
368,199202,17.03448275862069,-8.314176245210728,2,-14.13026099732089,5.816084752110163,SODANKYLA LOKKA FI
369,199203,23.306451612903224,-4.829749103942652,3,-9.546836026745478,4.717086922802825,SODANKYLA LOKKA FI
370,199204,21.7,-5.722222222222223,4,-3.067089018843405,-2.6551332033788184,SODANKYLA LOKKA FI
371,199205,42.45161290322581,5.806451612903226,5,3.8892905697688795,1.9171610431343464,SODANKYLA LOKKA FI
372,199206,54.083333333333336,12.26851851851852,6,10.392184557438794,1.8763339610797267,SODANKYLA LOKKA FI
373,199207,52.274193548387096,11.263440860215054,7,13.516478342749528,-2.2530374825344737,SODANKYLA LOKKA FI
374,199208,48.274193548387096,9.041218637992833,8,10.975930045729823,-1.934711407736991,SODANKYLA LOKKA FI
375,199209,46.516666666666666,8.064814814814815,9,5.771551724137931,2.2932630906768843,SODANKYLA LOKKA FI
376,199210,16.241935483870968,-8.754480286738351,10,-0.8629959213941413,-7.89148436534421,SODANKYLA LOKKA FI
377,199211,12.683333333333334,-10.73148148148148,11,-7.512292464878672,-3.219189016602807,SODANKYLA LOKKA FI
378,199212,21.20967741935484,-5.994623655913979,12,-12.293752317389698,6.299128661475719,SODANKYLA LOKKA FI
379,199301,12.661290322580646,-10.74372759856631,1,-14.708388354398538,3.964660755832229,SODANKYLA LOKKA FI
380,199302,11.821428571428571,-11.210317460317459,2,-14.13026099732089,2.919943537003432,SODANKYLA LOKKA FI
381,199303,16.338709677419356,-8.700716845878135,3,-9.546836026745478,0.8461191808673423,SODANKYLA LOKKA FI
382,199304,24.5,-4.166666666666666,4,-3.067089018843405,-1.0995776478232613,SODANKYLA LOKKA FI
383,199305,39.75806451612903,4.310035842293906,5,3.8892905697688795,0.42074527252502625,SODANKYLA LOKKA FI
384,199306,44.75,7.083333333333333,6,10.392184557438794,-3.308851224105461,SODANKYLA LOKKA FI
385,199307,56.82258064516129,13.790322580645162,7,13.516478342749528,0.2738442378956343,SODANKYLA LOKKA FI
386,199308,51.564516129032256,10.869175627240143,8,10.975930045729823,-0.1067544184896807,SODANKYLA LOKKA FI
387,199309,35.81666666666667,2.1203703703703707,9,5.771551724137931,-3.65118135376756,SODANKYLA LOKKA FI
388,199310,23.64516129032258,-4.641577060931899,10,-0.8629959213941413,-3.778581139537758,SODANKYLA LOKKA FI
389,199311,21.266666666666666,-5.962962962962963,11,-7.512292464878672,1.5493295019157092,SODANKYLA LOKKA FI
390,199312,13.14516129032258,-10.474910394265233,12,-12.293752317389698,1.8188419231244648,SODANKYLA LOKKA FI
391,199401,3.467741935483871,-15.85125448028674,1,-14.708388354398538,-1.142866125888201,SODANKYLA LOKKA FI
392,199402,6.946428571428571,-13.918650793650793,2,-14.13026099732089,0.21161020367009797,SODANKYLA LOKKA FI
393,199403,17.838709677419356,-7.867383512544802,3,-9.546836026745478,1.6794525142006753,SODANKYLA LOKKA FI
394,199404,32.61666666666667,0.34259259259259256,4,-3.067089018843405,3.4096816114359974,SODANKYLA LOKKA FI
395,199405,36.74193548387097,2.634408602150538,5,3.8892905697688795,-1.2548819676183416,SODANKYLA LOKKA FI
396,199406,49.88333333333333,9.935185185185185,6,10.392184557438794,-0.456999372253609,SODANKYLA LOKKA FI
397,199407,56.08064516129032,13.378136200716847,7,13.516478342749528,-0.13834214203268047,SODANKYLA LOKKA FI
398,199408,52.516129032258064,11.397849462365592,8,10.975930045729823,0.4219194166357685,SODANKYLA LOKKA FI
399,199409,39.96666666666667,4.4259259259259265,9,5.771551724137931,-1.3456257982120041,SODANKYLA LOKKA FI
400,199410,30.080645161290324,-1.0663082437275986,10,-0.8629959213941413,-0.2033123223334573,SODANKYLA LOKKA FI
401,199411,15.966666666666667,-8.90740740740741,11,-7.512292464878672,-1.3951149425287381,SODANKYLA LOKKA FI
402,199412,19.887096774193548,-6.729390681003584,12,-12.293752317389698,5.564361636386114,SODANKYLA LOKKA FI
403,199501,13.580645161290322,-10.232974910394265,1,-14.708388354398538,4.475413444004273,SODANKYLA LOKKA FI
404,199502,15.428571428571429,-9.206349206349206,2,-14.13026099732089,4.923911790971685,SODANKYLA LOKKA FI
405,199503,23.548387096774192,-4.695340501792115,3,-9.546836026745478,4.8514955249533624,SODANKYLA LOKKA FI
406,199504,26.3,-3.1666666666666665,4,-3.067089018843405,-0.09957764782326173,SODANKYLA LOKKA FI
407,199505,36.08064516129032,2.267025089605735,5,3.8892905697688795,-1.6222654801631444,SODANKYLA LOKKA FI
408,199506,53.1,11.722222222222223,6,10.392184557438794,1.330037664783429,SODANKYLA LOKKA FI
409,199507,52.45161290322581,11.362007168458783,7,13.516478342749528,-2.1544711742907445,SODANKYLA LOKKA FI
410,199508,51.45161290322581,10.806451612903228,8,10.975930045729823,-0.1694784328265957,SODANKYLA LOKKA FI
411,199509,40.95,4.9722222222222205,9,5.771551724137931,-0.7993295019157101,SODANKYLA LOKKA FI
412,199510,30.177419354838708,-1.0125448028673834,10,-0.8629959213941413,-0.14954888147324208,SODANKYLA LOKKA FI
413,199511,7.866666666666666,-13.407407407407408,11,-7.512292464878672,-5.895114942528736,SODANKYLA LOKKA FI
414,199512,1.7903225806451613,-16.783154121863802,12,-12.293752317389698,-4.489401804474104,SODANKYLA LOKKA FI
415,199601,14.483870967741936,-9.731182795698926,1,-14.708388354398538,4.9772055586996125,SODANKYLA LOKKA FI
416,199602,5.379310344827586,-14.789272030651343,2,-14.13026099732089,-0.6590110333304526,SODANKYLA LOKKA FI
417,199603,18.677419354838708,-7.401433691756272,3,-9.546836026745478,2.145402334989206,SODANKYLA LOKKA FI
418,199604,24.066666666666666,-4.4074074074074066,4,-3.067089018843405,-1.3403183885640018,SODANKYLA LOKKA FI
419,199605,31.612903225806452,-0.21505376344085994,5,3.8892905697688795,-4.104344333209739,SODANKYLA LOKKA FI
420,199606,47.083333333333336,8.379629629629628,6,10.392184557438794,-2.012554927809166,SODANKYLA LOKKA FI
421,199607,53.225806451612904,11.792114695340501,7,13.516478342749528,-1.7243636474090263,SODANKYLA LOKKA FI
422,199608,55.145161290322584,12.858422939068099,8,10.975930045729823,1.8824928933382754,SODANKYLA LOKKA FI
423,199609,40.46666666666667,4.703703703703705,9,5.771551724137931,-1.0678480204342256,SODANKYLA LOKKA FI
424,199610,33.54838709677419,0.8602150537634412,10,-0.8629959213941413,1.7232109751575826,SODANKYLA LOKKA FI
425,199611,22.3,-5.388888888888889,11,-7.512292464878672,2.1234035759897827,SODANKYLA LOKKA FI
426,199612,7.354838709677419,-13.691756272401435,12,-12.293752317389698,-1.3980039550117365,SODANKYLA LOKKA FI
427,199701,4.483870967741935,-15.286738351254481,1,-14.708388354398538,-0.5783499968559429,SODANKYLA LOKKA FI
428,199702,7.964285714285714,-13.353174603174606,2,-14.13026099732089,0.7770863941462842,SODANKYLA LOKKA FI
429,199703,16.903225806451612,-8.38709677419355,3,-9.546836026745478,1.159739252551928,SODANKYLA LOKKA FI
430,199704,18.583333333333332,-7.453703703703703,4,-3.067089018843405,-4.386614684860298,SODANKYLA LOKKA FI
431,199705,36.145161290322584,2.302867383512545,5,3.8892905697688795,-1.5864231862563347,SODANKYLA LOKKA FI
432,199706,52.56666666666667,11.425925925925927,6,10.392184557438794,1.0337413684871333,SODANKYLA LOKKA FI
433,199707,58.903225806451616,14.946236559139786,7,13.516478342749528,1.4297582163902582,SODANKYLA LOKKA FI
434,199708,54.516129032258064,12.5089605734767,8,10.975930045729823,1.5330305277468774,SODANKYLA LOKKA FI
435,199709,45.166666666666664,7.314814814814815,9,5.771551724137931,1.5432630906768843,SODANKYLA LOKKA FI
436,199710,28.43548387096774,-1.9802867383512548,10,-0.8629959213941413,-1.1172908169571136,SODANKYLA LOKKA FI
437,199711,18.066666666666666,-7.740740740740742,11,-7.512292464878672,-0.22844827586207028,SODANKYLA LOKKA FI
438,199712,13.209677419354838,-10.439068100358424,12,-12.293752317389698,1.8546842170312736,SODANKYLA LOKKA FI
439,199801,7.967741935483871,-13.351254480286736,1,-14.708388354398538,1.3571338741118026,SODANKYLA LOKKA FI
440,199802,-6.375,-21.31944444444444,2,-14.13026099732089,-7.189183447123549,SODANKYLA LOKKA FI
441,199803,10.35483870967742,-12.02508960573477,3,-9.546836026745478,-2.4782535789892925,SODANKYLA LOKKA FI
442,199804,21.033333333333335,-6.0925925925925934,4,-3.067089018843405,-3.0255035737491887,SODANKYLA LOKKA FI
443,199805,36.75806451612903,2.6433691756272397,5,3.8892905697688795,-1.2459213941416398,SODANKYLA LOKKA FI
444,199806,47.8,8.777777777777779,6,10.392184557438794,-1.6144067796610155,SODANKYLA LOKKA FI
445,199807,59.25806451612903,15.143369175627242,7,13.516478342749528,1.6268908328777147,SODANKYLA LOKKA FI
446,199808,50.41935483870968,10.232974910394265,8,10.975930045729823,-0.7429551353355581,SODANKYLA LOKKA FI
447,199809,41.666666666666664,5.370370370370371,9,5.771551724137931,-0.4011813537675595,SODANKYLA LOKKA FI
448,199810,31.532258064516128,-0.2598566308243727,10,-0.8629959213941413,0.6031392905697686,SODANKYLA LOKKA FI
449,199811,12.533333333333333,-10.814814814814815,11,-7.512292464878672,-3.302522349936143,SODANKYLA LOKKA FI
450,199812,8.03225806451613,-13.315412186379927,12,-12.293752317389698,-1.0216598689902288,SODANKYLA LOKKA FI
451,199901,-0.7741935483870968,-18.207885304659495,1,-14.708388354398538,-3.4994969502609568,SODANKYLA LOKKA FI
452,199902,5.571428571428571,-14.682539682539685,2,-14.13026099732089,-0.5522786852187949,SODANKYLA LOKKA FI
453,199903,17.419354838709676,-8.100358422939069,3,-9.546836026745478,1.446477603806409,SODANKYLA LOKKA FI
454,199904,28.7,-1.8333333333333337,4,-3.067089018843405,1.233755685510071,SODANKYLA LOKKA FI
455,199905,34.0,1.1111111111111114,5,3.8892905697688795,-2.7781794586577684,SODANKYLA LOKKA FI
456,199906,56.06666666666667,13.370370370370372,6,10.392184557438794,2.978185812931578,SODANKYLA LOKKA FI
457,199907,57.87096774193548,14.372759856630822,7,13.516478342749528,0.856281513881294,SODANKYLA LOKKA FI
458,199908,48.29032258064516,9.050179211469533,8,10.975930045729823,-1.92575083426029,SODANKYLA LOKKA FI
459,199909,46.25,7.916666666666668,9,5.771551724137931,2.1451149425287372,SODANKYLA LOKKA FI
460,199910,34.596774193548384,1.4426523297491036,10,-0.8629959213941413,2.305648251143245,SODANKYLA LOKKA FI
461,199911,23.9,-4.5,11,-7.512292464878672,3.012292464878672,SODANKYLA LOKKA FI
462,199912,5.919354838709677,-14.489247311827958,12,-12.293752317389698,-2.19549499443826,SODANKYLA LOKKA FI
463,200001,8.96774193548387,-12.795698924731184,1,-14.708388354398538,1.9126894296673544,SODANKYLA LOKKA FI
464,200002,11.379310344827585,-11.45593869731801,2,-14.13026099732089,2.6743223000028813,SODANKYLA LOKKA FI
